id,title,description,url,createDate,modifyDate,completed,numParts,deleted,length,categoryId,categoryName,languageId,languageName,mature,rating,tags,commentCount,readCount,voteCount,userAvatar,userFullname,userName
<<<<<<< HEAD
129173744,Mr Country Club | devan key [ coming soon ] ,"[ coming soon ]

In which a regular 19 year old meets Deven Key, who's dad owns the country club she works at


Copyright 2017 © voidtube
[ extended description inside ]",https://www.wattpad.com/story/129173744-mr-country-club-devan-key-coming-soon,2017-11-18T19:52:12Z,2018-03-13T23:54:10Z,False,3,False,7590,6,Fanfiction,1,English,False,0,"['collinskey', 'devankey', 'keybros', 'keypers', 'thekeybrothers', 'youtube']",12,63,5,https://a.wattpad.com/useravatar/voidtube.128.185845.jpg,chelsea,voidtube
141691720,the offing,swallow!,https://www.wattpad.com/story/141691720-the-offing,2018-03-13T00:15:42Z,2018-03-13T23:54:11Z,False,3,False,1676,17,Short Story,1,English,False,0,"['aesthetic', 'blood', 'death', 'detective', 'devil', 'hell', 'impudence', 'masochistic', 'mystery', 'pure', 'purgatory', 'red', 'scary', 'shortchapters', 'shortstory', 'stalker']",0,0,0,https://a.wattpad.com/useravatar/sunfully.128.873999.jpg,♡,sunfully
141267339,Female Crush X Female Reader,"I don't see many of these and I'm not sure if anyone else feels the pain of falling of a perfectly straight girl, so I decided to write this to make my life slightly better. These are a bunch of oneshots about you and your crush and I'll try to update weekly. :)

Key: 
Y/N - Your Name
E/C - Eye Color
H/C - Hair Color
S/C - Skin Color
C/N - Crush's Name
Y/B/F - Your Best Friend's Name
C/B/F Crush's Best Friend's Name
M/N - Mother's Name
F/N - Father's Name",https://www.wattpad.com/story/141267339-female-crush-x-female-reader,2018-03-09T00:26:38Z,2018-03-13T23:54:08Z,False,3,False,24132,17,Short Story,1,English,False,1,"['lesbian', 'oneshot', 'readerxcrush']",0,32,4,https://a.wattpad.com/useravatar/Dem0g0rgon.128.641851.jpg,,Dem0g0rgon
141129404,F̺͆u̺͆n̺͆n̺͆y̺͆ M̺͆e̺͆m̺͆e̺͆s̺͆,"Read some of these funny memes! * I did not make the memes, I got them in Google.*",https://www.wattpad.com/story/141129404-f%CD%86%CC%BAu%CD%86%CC%BAn%CD%86%CC%BAn%CD%86%CC%BAy%CD%86%CC%BA-m%CD%86%CC%BAe%CD%86%CC%BAm%CD%86%CC%BAe%CD%86%CC%BAs%CD%86%CC%BA,2018-03-07T13:31:32Z,2018-03-13T23:54:08Z,False,4,False,203,7,Humor,1,English,False,0,"['fun', 'funny', 'humor', 'memes']",0,8,0,https://a.wattpad.com/useravatar/_Daily_News_.128.129006.jpg,,_Daily_News_
136339277,BURN | unpopular opinions,"unpopular opinions.

❝ you have married an icarus, he has flown too close to the sun. ❞


burn.
© 2018.",https://www.wattpad.com/story/136339277-burn-unpopular-opinions,2018-01-24T06:04:34Z,2018-03-13T23:54:07Z,False,15,False,17044,19,Random,1,English,False,1,"['gender', 'movies', 'opinions', 'pennywise', 'politcal', 'politicalopinions', 'random', 'strangerthings', 'transgender', 'tvshows', 'unpopular', 'unpopularopinions', 'ít']",200,629,95,https://a.wattpad.com/useravatar/dacrethotgomery.128.527851.jpg,benny,dacrethotgomery
138753495,Mike And Michael A Friendship In Time,"Michael Jackson travels back to the past and befriends a boy named Mike who changes his life forever.

 Trapped between 2 worlds the past and the present as they both try to fixed each others lives that's often filled with a lot of pain, somehow they find joy and strength within each other, among all the chaos its them against the world, nothing or no one can come between. a true testament to me myself and I. A bond that only a few can understand. 2 famous superstars.

Mike a famous lead singer of the Jackson Five known as cute adorable, mature, intelligent outspoken and very wise for his age, face the difficulties of being the golden child and the heartache from his father who never was, a loss of childhood with unforgettable memories known to never exist.  if there was one person who understood it was 

Michael a mega superstar often seen as weird, genius a freak, child like and UN earthy creature not of this world like a a rare alien never seen but known to existed an aura like no other that can't always be comprehend.

Mike and Michael both cross paths with a mind of their own forming what seems like unlikely friendship both so different but so much alike .
coming together to destroy Sony a  music agency that acts like they're part of the government with so much power as they try to take them down.
 A secret that has to be kept as Mike and Michael realize they are time travels, stuck in a triangle of love and hate past and present, will they be able to fix what's forever broken or will things remain the same that was never meant to be changed.",https://www.wattpad.com/story/138753495-mike-and-michael-a-friendship-in-time,2018-02-15T06:30:53Z,2018-03-13T23:54:08Z,False,9,False,24761,6,Fanfiction,1,English,False,0,"['fanfiction', 'fiction', 'michaeljackson', 'mjfam', 'moonwalker', 'stories']",31,143,19,https://a.wattpad.com/useravatar/pink75329.128.930199.jpg, ,pink75329
125706132,Rant book,Just a shitty rant book,https://www.wattpad.com/story/125706132-rant-book,2017-10-15T04:51:51Z,2018-03-13T23:54:11Z,False,103,False,29468,19,Random,1,English,False,1,"['idontknow', 'randomthoughts', 'rantbook', 'wired']",84,819,23,https://a.wattpad.com/useravatar/XxForrestBeanxx.128.772498.jpg,CryBabi ?,XxForrestBeanxx
141565618,Black Cat,"•••
You are a princess living in the times where royal houses and families roamed Brittain. You have met a girl who saved you from a reaper while in a ball with the queen, since then you hired her to be your falcon.
Since she is your falcon, you have been investigating the strangest of activity going on in Britain. Until you met a man that changed the course of everything. Who is he?
•••
Book 1 of 8
•••",https://www.wattpad.com/story/141565618-black-cat,2018-03-11T18:39:51Z,2018-03-13T23:54:07Z,False,4,False,22696,8,Mystery / Thriller,1,English,False,0,"['action', 'adventure', 'blackbutler', 'britain', 'british', 'btsfanfic', 'mystery-thriller', 'plottwist', 'romance']",0,2,0,https://a.wattpad.com/useravatar/0palaris.128.215832.jpg,,0palaris
121994323,"My Rants , Pains and feelings",This my rant book I write and post what I want,https://www.wattpad.com/story/121994323-my-rants-pains-and-feelings,2017-09-06T22:25:27Z,2018-03-13T23:54:08Z,False,49,False,19363,19,Random,1,English,False,0,"['emotional', 'problems', 'random', 'randomthoughts']",196,1032,324,https://a.wattpad.com/useravatar/CrazyKayKay8.128.610780.jpg,Purple Marie,CrazyKayKay8
125015525,Flowering In War  (ON HOLD),"Book One in the War Torn series.
--

On May 16, 2010, a WWII plane wreckage is discovered in Greenland. Two days later, during the excavation and investigation, a body is found comatose, protected from the elements by the plane's body. The woman is transferred to S.H.I.E.L.D. after investigation, and nine days after her discovery, wakes up.

It is discovered that her name is Amy Lamel. Amy claims to be no one special, just someone upon whom a miracle fell. But in reality, she holds an impressive stack of accomplishments: incredible aim with most guns; well-trained in hand-to-hand combat; well-versed in engineering; a member of the Army Nurse Corps and respected medical professional; and the would-be fiance of Howard Stark, had she survived the war in the usual manner.

Now Amy has to face a world where the man she loved is dead and society has evolved, and learn how to deal with all of her experiences without giving away her true past.

One of these ""rules"" for living in the modern world will be broken. Whose fault it is, and how it happens? Well, that's a whole 'nother story.

«This is a fanfiction, I claim no rights to any of Marvel's property. »

{re-write}",https://www.wattpad.com/story/125015525-flowering-in-war-on-hold,2017-10-08T05:09:27Z,2018-03-13T23:54:06Z,False,2,False,1105,6,Fanfiction,1,English,False,1,"['avengers', 'blackwidow', 'brucebanner', 'captainamerica', 'cardinal', 'clintbarton', 'fanfiction', 'hawkeye', 'hulk', 'ironman', 'marvel', 'mçu', 'natasharomanoff', 'steverogers', 'superhero', 'thor', 'tonystark', 'wwii']",0,56,3,https://a.wattpad.com/useravatar/m-m-angel-author.128.257164.jpg,M. M. Angel,m-m-angel-author
138451395,Instagram || hs ,cute Instagram pics of Harry Styles and his wife and their life,https://www.wattpad.com/story/138451395-instagram-hs,2018-02-12T04:15:59Z,2018-03-13T23:53:59Z,False,34,False,13880,6,Fanfiction,1,English,False,0,"['harry', 'harrystyles', 'instagram', 'instagrambook', 'love', 'pictures', 'styles']",7,1115,80,https://a.wattpad.com/useravatar/imsimplybee.128.376184.jpg,MB,imsimplybee
126506676,Baby Boy Bio,Pretty self explanatory,https://www.wattpad.com/story/126506676-baby-boy-bio,2017-10-23T02:33:46Z,2018-03-13T23:54:03Z,False,49,False,70330,19,Random,1,English,False,0,"['author', 'interview', 'questions', 'random', 'rants', 'stuff', 'tea', 'william']",476,2327,334,https://a.wattpad.com/useravatar/pinkboyy-.128.281432.jpg,will,pinkboyy-
135682305,ALISA. instagram. mr,"Alisa concéntrate no te puede gustar el mejor amigo de tu hermano 


Esto es totalmente ficticio, no encontré tantas fotos así que puede que coincida que no sean los reales, la misma persona debido a que es complicado conseguirlo. Love u",https://www.wattpad.com/story/135682305-alisa-instagram-mr,2018-01-17T23:12:40Z,2018-03-13T23:53:57Z,False,30,False,48217,6,Fanfiction,1,English,False,1,"['amor', 'humor', 'juanpazurita', 'marioruiz', 'sebastianvillalobos']",8,326,13,https://a.wattpad.com/useravatar/chocolinaftme.128.498506.jpg,yo.chocolina,chocolinaftme
141554544,Back to the grave ,James was a normal boy growing up until he reached his teenage years where a dangerous spirit started to linger around his body,https://www.wattpad.com/story/141554544-back-to-the-grave,2018-03-11T16:28:57Z,2018-03-13T23:54:08Z,False,1,False,1858,8,Mystery / Thriller,1,English,False,0,"['afraidtolove', 'broken', 'creepypasta', 'splitpersonality', 'spookyz']",0,1,0,https://a.wattpad.com/useravatar/_SpookyZ_.128.701111.jpg,SpookyZ,_SpookyZ_
141577563,ℋℰᎯᏆℋℰℕЅ|fandom headcanons,"""a l l
m y
f r i e n d s
a r e
h e a t h e n s
t a k e
i t
s l o w""",https://www.wattpad.com/story/141577563-%E2%84%8B%E2%84%B0%EA%AD%BF%EA%AE%96%E2%84%8B%E2%84%B0%E2%84%95%D1%95-fandom-headcanons,2018-03-11T20:57:31Z,2018-03-13T23:54:06Z,False,5,False,1365,19,Random,1,English,False,0,"['fandom', 'headcanons']",14,26,6,https://a.wattpad.com/useravatar/bxhemiankxcks.128.864103.jpg,jay-z,bxhemiankxcks
141357666,moonstone prose,"This is my journey of becoming a poet. My poetry is always evolving. I write about what I'm passionate about and what I feel. Earth,love,pain, and emotions even I cannot  comprehend. Enjoy-my moonstone prose.",https://www.wattpad.com/story/141357666-moonstone-prose,2018-03-09T23:11:27Z,2018-03-13T23:54:03Z,False,12,False,4606,2,Poetry,1,English,False,0,"['dark', 'poetry']",0,201,0,https://a.wattpad.com/useravatar/vintvgegvre.128.583161.jpg,vintvgegvre,vintvgegvre
141784514,Sandman: The New Mysteries,"After suffering the loss of his wife and child,  former NYPD Detective Richard Reid beings to have odd dreams involving murder and death, only to awake to find his dreams have become true. Richard takes up the mantle of an old and forgotten costumed adventurer known as the Sandman to track down those who took his family from him, and perhaps save those who haunt his dreams.",https://www.wattpad.com/story/141784514-sandman-the-new-mysteries,2018-03-13T23:50:37Z,2018-03-13T23:53:55Z,False,1,False,7478,8,Mystery / Thriller,1,English,False,1,"['classic', 'crime', 'dc', 'dccomics', 'detectives', 'dreams', 'legacy', 'noir', 'original', 'richardreid', 'sandman']",0,0,0,https://a.wattpad.com/useravatar/TheDoctoroftheAngel.128.788866.jpg,John Rose,TheDoctoroftheAngel
137484619,Creepypasta Zodaics,"Requests are & always will be OPEN . 

***

All answers for any parts are not 100% accurate, so please... ples... no hate (T^T) 


[#948 in random]",https://www.wattpad.com/story/137484619-creepypasta-zodaics,2018-02-04T06:33:11Z,2018-03-13T23:54:04Z,False,79,False,36224,19,Random,1,English,False,1,"['bendrowned', 'creepypasta', 'creepypastas', 'creepypastazodiacs', 'eyelessjack', 'horoscope', 'janethekiller', 'jeffthekiller', 'laughingjack', 'sallywilliams', 'slenderman', 'slendermansproxies', 'thebloodypainter', 'thepuppeteer', 'therake', 'ticcitoby', 'zodiacs']",178,5110,74,https://a.wattpad.com/useravatar/kassy_bb.128.823029.jpg,kassy,kassy_bb
119513785,My Random Things and Thoughts,"I have this book to let you know who I am and to just let out my thoughts, thank you.

(now added some fan arts)",https://www.wattpad.com/story/119513785-my-random-things-and-thoughts,2017-08-14T11:20:40Z,2018-03-13T23:54:03Z,False,117,False,90389,19,Random,1,English,False,0,"['aboutme', 'fanarts', 'random', 'soveryrandom', 'veryrandom', 'weirdaf', 'whataretags', 'whatever']",5361,4052,234,https://a.wattpad.com/useravatar/YandereMichiSenpai.128.389114.jpg,JETKngstn,YandereMichiSenpai
140986735,Solangelo's future,This is one shots of Nico and Will's future togethere. The picture is not mine. This is my first so don't judge meh. May contain swearing. All characters belong to Rick Riordan except for Mariam.,https://www.wattpad.com/story/140986735-solangelo%27s-future,2018-03-05T23:54:28Z,2018-03-13T23:53:54Z,False,7,False,11453,6,Fanfiction,1,English,False,0,"['heroesofolympus', 'nicodiangelo', 'solangelo', 'willsolace']",0,11,0,https://a.wattpad.com/useravatar/SpecialDemigod.128.574918.jpg,SpecialDemigod,SpecialDemigod
139677889,RUMORS ☆ ZACH HERRON,"In which Zach Herron is rumored to have a girlfriend.

[SOCIAL MEDIA AU]",https://www.wattpad.com/story/139677889-rumors-%E2%98%86-zach-herron,2018-02-24T01:10:14Z,2018-03-13T23:53:54Z,False,20,False,8313,6,Fanfiction,1,English,False,0,"['lorengraybeech', 'zachherron']",118,10397,630,https://a.wattpad.com/useravatar/-HeartbrokenHerron.128.435478.jpg,-ˏˋMichelle!ˎˊ-,-HeartbrokenHerron
115799130,Beyond the Clouds || SharDon,"She was a dreamer, once.",https://www.wattpad.com/story/115799130-beyond-the-clouds-shardon,2017-07-12T08:21:48Z,2018-03-13T23:54:04Z,False,4,False,24899,6,Fanfiction,1,English,False,1,"['donnypangilinan', 'shardon', 'sharlenesanpedro']",14,823,55,https://a.wattpad.com/useravatar/DayOfTheMaverick.128.9220.jpg,Maverick,DayOfTheMaverick
127927502,Hilarious Jokes You Will Love!!!,"This a joke book to make you all laugh! None of these jokes are mine so please don't comment that it's copyright, I take no credit for any of these. If you want a certain joke in here please inbox me the joke and I will add it and give you a shout out!",https://www.wattpad.com/story/127927502-hilarious-jokes-you-will-love,2017-11-06T00:53:03Z,2018-03-13T23:54:01Z,False,160,False,29578,7,Humor,1,English,False,1,"['funny', 'humor', 'jokebook', 'jokes', 'laugh', 'relateable']",59,1809,224,https://a.wattpad.com/useravatar/xoMoonfallxo.128.824421.jpg,Daria,xoMoonfallxo
96663266,DREAMS ,"Hidup seperti mimpi. Mimpi seperti hidup.
Apa harimu terasa seperti mimpi?
Apa mimpimu terasa seperti kenyataan hidup?
Aku merasakannya. 
Semua ini dimulai dari aku kelas 3 SD.",https://www.wattpad.com/story/96663266-dreams,2017-01-17T06:06:45Z,2018-03-13T23:54:12Z,False,2,False,2386,23,Historical Fiction,1,English,False,0,"['dream', 'hidup', 'life', 'mimpi', 'nyata']",0,4,1,https://a.wattpad.com/useravatar/HikariMegami12.128.518608.jpg,Hikari Megami,HikariMegami12
140895756,SheLaH's LiFe,"HAYLO I'M SHELAH, HERE WITH MY SCHOOL STORIES, THOUGHTS, TRIBUTES AND OTHER RANDOM THINGS! WOO BEST DESCRIPTION EVER!",https://www.wattpad.com/story/140895756-shelah%27s-life,2018-03-05T01:54:27Z,2018-03-13T23:53:51Z,False,9,False,3025,19,Random,1,English,False,0,"['mylife', 'otherstuff', 'random']",22,84,15,https://a.wattpad.com/useravatar/i_do_art.128.124590.jpg,~ SHeLaH ~,i_do_art
138165033,skeleton sessions,"I struggle with a lot of depressive thoughts so I figured to cope, I'd write poems. Hope you enjoy &lt; 3",https://www.wattpad.com/story/138165033-skeleton-sessions,2018-02-09T16:56:05Z,2018-03-13T23:53:43Z,False,7,False,3871,2,Poetry,1,English,False,1,"['feelings', 'loss', 'poems', 'sad']",0,6,0,https://a.wattpad.com/useravatar/c.128.jpg,alyal.eflow,laylajwolfe
105270957,Quotes Na Makaka Relate Sa Buhay Mo,".Quotes Na Makaka Relate Sa Buhay Mo.

          mag u update ako araw araw.

   o minsan 5 updates a day pag sinisipag 

            english and tagalog quotes
                           available.

                       mostly english

                      halos lahat akin.
           minsan lang gagamit ng sa iba

          and please paki sabi kung may 
                         nakapareho
                          ako sa iba.

                    !THANK YOU PO!",https://www.wattpad.com/story/105270957-quotes-na-makaka-relate-sa-buhay-mo,2017-04-08T11:33:20Z,2018-03-13T23:53:45Z,False,14,False,1715,19,Random,1,English,False,0,"['boutlife', 'quotes']",7,122,8,https://a.wattpad.com/useravatar/Taelienbwii_thegreat.128.815343.jpg,●===YanDelle===●,Taelienbwii_thegreat
141778282,Picking up the pieces,"19 yr old Emma meets Jacob Sartorius, also 19, at church. Things for her and Jacob kinda get better for them when Emma moves closer to him. Right next door. What will happen when they become a little more than friends?
What will happen if Jacob goes to far? What if he cheats? What if she goes to far or cheats?

Read to find your answers. =)",https://www.wattpad.com/story/141778282-picking-up-the-pieces,2018-03-13T22:22:44Z,2018-03-13T23:54:11Z,False,2,False,7919,4,Romance,1,English,False,1,"['allme', 'boner', 'hatejohnnyorlando', 'jacobsartorius', 'maybematurejustalittle', 'someideasfromthissite', 'weirdromance']",0,1,0,https://a.wattpad.com/useravatar/Eve0Kiss248.128.380498.jpg,Eve Kiss,Eve0Kiss248
140201584,pickles: a dill story ,william byers has always been teased about being gay. no one ever considered that possibility with dustin henderson. {lowercase intended},https://www.wattpad.com/story/140201584-pickles-a-dill-story,2018-02-28T23:37:35Z,2018-03-13T23:53:53Z,False,9,False,12926,6,Fanfiction,1,English,False,0,"['dustin', 'dustinhenderson', 'fanfic', 'strangerthings', 'strangerthings2', 'williambyers']",31,60,14,https://a.wattpad.com/useravatar/kkbugwalling.128.832426.jpg,some mileven shipper,kkbugwalling
136630209,Stay With Me- Skethan And Dorl Oneshots,So this book has Skethan and Dorl oneshots. Also pics I draw in class cuz science is boring. So yeah. Just read it,https://www.wattpad.com/story/136630209-stay-with-me-skethan-and-dorl-oneshots,2018-01-27T03:54:49Z,2018-03-13T23:53:45Z,False,34,False,13459,6,Fanfiction,1,English,False,0,"['boyxboy', 'braden', 'brotherlove', 'cenis', 'corl', 'corlhorl', 'denis', 'denisdaily', 'dorl', 'elijah', 'elijahbest', 'gay', 'sk3tch', 'sketch', 'sketchbest', 'skethan']",193,2065,75,https://a.wattpad.com/useravatar/SketchIsHot.128.814050.jpg,Elijah Is Mine❤😍🔪,SketchIsHot
96643012,Dick pics ☆,"Mainly rants that will probably get on ur nerves if ur petty and memes. Get ready to be offended bc this book is where I release the demon in me and recklessly rant.

published; 01/16/17 
completed; -- / -- / --

Highest ranking: #147 in random",https://www.wattpad.com/story/96643012-dick-pics-%E2%98%86,2017-01-17T01:33:07Z,2018-03-13T23:53:47Z,False,98,False,48178,19,Random,1,English,False,1,"['beakyeol', 'bobby', 'bts', 'exo', 'got7', 'hunhan', 'ikon', 'kaisoo', 'kpop', 'markson', 'mobb', 'namjin', 'random', 'selenaisqueen', 'storyplots', 'sulay', 'taoris', 'vkook', 'vxbts', 'yoonmin']",3586,193984,6690,https://a.wattpad.com/useravatar/Yingen.128.960045.jpg,羊宝宝的🍑,Yingen
139455336,YOU AND ME FOREVER || Jungkook Y Tu,"¡Hola! Bueno este es un nuevo imagina de Jungkook, ya se que estaran pensando, siempre elimino la historias, pero esta vez tratare de no hacerlo se los prometo :D. 

¡Disfrutenla!",https://www.wattpad.com/story/139455336-you-and-me-forever-jungkook-y-tu,2018-02-21T19:47:10Z,2018-03-13T23:53:39Z,False,7,False,79172,4,Romance,1,English,False,1,"['amor', 'bts', 'humor', 'jungkook']",0,22,1,https://a.wattpad.com/useravatar/user82229771.128.241813.jpg,MyCandy,user82229771
141747296,Life hacks,Life hacks,https://www.wattpad.com/story/141747296-life-hacks,2018-03-13T15:19:25Z,2018-03-13T23:53:46Z,False,3,False,1576,19,Random,1,English,False,0,"['2018', 'askquestions', 'c4c', 'hacks', 'idk', 'l4l', 'lifehacks', 'lifesaver', 'súp', 'whatsup']",0,4,0,https://a.wattpad.com/useravatar/piper_5.128.575858.jpg,piper_5,piper_5
141190989,The UNIQUE slave,"An eleven year old got arrested for having the powers of a princess: fire, air, water, and earth manipulation. When will she fight for herself? Or will she stay there for the rest of her life?",https://www.wattpad.com/story/141190989-the-unique-slave,2018-03-08T04:08:35Z,2018-03-13T23:53:41Z,False,6,False,4766,14,Action,1,English,False,0,"['aabuse', 'insanity']",12,21,10,https://a.wattpad.com/useravatar/ultimatemilksandwand.128.628695.jpg,that weirdo,ultimatemilksandwand
115268291,Better Than Words ,"Seventeen year old Liv couldn't wait to see her best friend Liam Payne and finally meet his band, One Direction, for the first time. Little does she know that all five boys would fall in love with her! 
How will she ever make a decision between them! 
Liam has always been there for her and he's loved her in more ways than she could imagine. 
Louis is as hilarious as he is sweet. 
Niall is the old romantic who would sweep Liv right off her feet. 
Zayn is mysterious, loving and kind. 
Harry is sexy, seductive and daring, the bad boy. 
How would Liv choose? 
Also includes: 
-one direction songs and their inspiration 
-directioner inside jokes 
-POV from all the boys",https://www.wattpad.com/story/115268291-better-than-words,2017-07-07T18:13:16Z,2018-03-13T23:53:34Z,False,3,False,21379,6,Fanfiction,1,English,False,0,"['harrystyles', 'liampayne', 'louistomlinson', 'niallhoran', 'onedirection', 'zaynmalik']",0,1,0,https://a.wattpad.com/useravatar/alyssa_unfred.128.913750.jpg,sangster-obsessed,alyssa_unfred
141364219,Skidaddle Skadoodle (Random Book 5),Ur dick is now a noodle.,https://www.wattpad.com/story/141364219-skidaddle-skadoodle-random-book-5,2018-03-10T00:38:16Z,2018-03-13T23:53:38Z,False,11,False,2841,19,Random,1,English,False,0,['random'],14,91,54,https://a.wattpad.com/useravatar/1crazyslider.128.166971.jpg,Only One,1crazyslider
139807329,✨official book of memes✨.,"instagram: official.dankified
RESPOSTING MEMES HERE because everyone deserves to be updated on memes.",https://www.wattpad.com/story/139807329-%E2%9C%A8official-book-of-memes%E2%9C%A8,2018-02-25T03:22:39Z,2018-03-13T23:53:33Z,False,13,False,1211,7,Humor,1,English,False,0,"['dank', 'lmao', 'lmfao', 'lol', 'lolmoments', 'lolol', 'lolsotrue', 'lolwhat', 'lolwut', 'memes', 'offensive', 'puns', 'sotrue']",0,17,0,https://a.wattpad.com/useravatar/dd-yang.128.206574.jpg,Yang Xiao Long,dd-yang
121896662,An Ocean Of Emotion,"calm or still, rough or rigid,
in the end, an ocean is always beautiful

◇▪◇▪◇▪◇▪◇▪◇▪◇▪◇▪◇▪◇

     Poetry: rhyme
                  prose
                  short story
                  me
=======
133389768,My Life Journal,"A journal about my life, it's basically in the title ✌🏼",https://www.wattpad.com/story/133389768-my-life-journal,2017-12-29T00:19:07Z,2018-03-12T23:42:38Z,False,10,False,12832,19,Random,1,English,False,1,"['deep', 'poetry', 'thoughtsandfeelings']",4,81,13,https://a.wattpad.com/useravatar/Kdovey.128.898384.jpg,Edith Igiby,Kdovey
140612217,Potatoes and Bananas,"Hello! This book is just filled with random shit i feel like posting at random times. This could be life stories, drawings, strange dreams, shoutouts etc. Enjoy! ;3",https://www.wattpad.com/story/140612217-potatoes-and-bananas,2018-03-02T18:55:18Z,2018-03-12T23:42:38Z,False,1,False,1310,19,Random,1,English,False,1,"['life', 'random', 'stories', 'storys']",0,0,0,https://a.wattpad.com/useravatar/FairyTailFan348.128.427484.jpg,Kat Sara :3,FairyTailFan348
138039449,Random INSANE stuff,Random Insane stuff,https://www.wattpad.com/story/138039449-random-insane-stuff,2018-02-08T13:00:50Z,2018-03-12T23:42:42Z,False,156,False,15501,19,Random,1,English,False,0,"['ever', 'fub', 'most']",1694,1836,299,https://a.wattpad.com/useravatar/TheDrowningMan.128.569285.jpg,Loopy Lupin,TheDrowningMan
139812393,Stuff ,............................................................................dont ask,https://www.wattpad.com/story/139812393-stuff,2018-02-25T04:19:12Z,2018-03-12T23:42:40Z,False,6,False,2852,19,Random,1,English,False,0,"['canada', 'facts', 'merica', 'myself', 'mẹ', 'story', 'stuff']",62,53,12,https://a.wattpad.com/useravatar/Cursher.128.237102.jpg,Cursher,Cursher
141682708,ℋℰᎯᏉᎽ▶️misc,"""i m
h o l d i n g
o n .
w h y 
i s
e v e r y t h i n g
s o
h e a v y ?""",https://www.wattpad.com/story/141682708-%E2%84%8B%E2%84%B0%EA%AD%BF%EA%AE%99%EA%AE%8D%E2%96%B6%EF%B8%8Fmisc,2018-03-12T22:18:09Z,2018-03-12T23:42:40Z,False,11,False,2539,19,Random,1,English,False,0,"['admin', 'misc', 'miscellaneous', 'ooa']",4,28,14,https://a.wattpad.com/useravatar/bxhemiankxcks.128.864103.jpg,asshole #2,bxhemiankxcks
141688325,chat KaiLen,pos es el wasap de kaito y len :v,https://www.wattpad.com/story/141688325-chat-kailen,2018-03-12T23:29:16Z,2018-03-12T23:42:33Z,False,1,False,336,6,Fanfiction,1,English,False,1,"['chat', 'kagamine', 'kailen', 'kaito', 'len', 'shion', 'vocaloid', 'yaoi']",0,0,0,https://a.wattpad.com/useravatar/Sora25305.128.501528.jpg,Mr.Butt,Sora25305
139809897,The Murder Of 1998,"(BOOK ONE OF THE HUNTER SERIES)

A loving wife, a devoted mother, and a hardworking nurse. This is what everyone said about Emily LaBelle after her mysterious murder. As NYPD work hard to try and solve this case, her husband, Raymond Hunter, gets strange notes about his dead wife. With the case quickly starting to go cold, he does everything he can to try and find his wife's murderer.

Will he be able to figure out the identity of the person behind his great loss, or will his own investigation turn cold just like it did with the NYPD?

Highest rank #624 in Mystery/Thriller 3.8.18",https://www.wattpad.com/story/139809897-the-murder-of-1998,2018-02-25T03:51:50Z,2018-03-12T23:42:31Z,False,12,False,90208,8,Mystery / Thriller,1,English,False,1,"['1998', 'crime', 'detective', 'emilylabelle', 'killer', 'koraliahunter', 'mitchellhunter', 'murder', 'mystery', 'newyork', 'nypd', 'police', 'raymondhunter', 'sethlance', 'suspense', 'themidnightmurderer', 'thriller', 'walterottoson']",0,44,14,https://a.wattpad.com/useravatar/Babyafro.128.283716.jpg,KAIRY,Babyafro
138816660,Good Girls Ain't That ,"Being a good girl got me all fucked up, you know i used to be the most popular girl in school not the bitchy kind. But one single heartbreak changed me.",https://www.wattpad.com/story/138816660-good-girls-ain%27t-that,2018-02-15T21:55:09Z,2018-03-12T23:42:34Z,False,9,False,35499,4,Romance,1,English,False,0,['cliche'],21,159,31,https://a.wattpad.com/useravatar/honeyqueenb.128.855901.jpg,doctor,honeyqueenb
103405381,Take Me Home (Original Poems),These are the words that fill my head spilled on pages for you. My original poems.,https://www.wattpad.com/story/103405381-take-me-home-original-poems,2017-03-21T18:29:43Z,2018-03-12T23:42:28Z,False,80,False,51767,2,Poetry,1,English,False,1,"['broken', 'dark', 'deep', 'depressing', 'drowning', 'feelings', 'found', 'hate', 'lost', 'love', 'poem', 'poetry', 'romance', 'sad', 'sinking', 'thinking', 'thoughts']",19,1572,25,https://a.wattpad.com/useravatar/maria70022020.128.304634.jpg,Maria<3,maria70022020
121077819,Admin Ivykitpup's Art book,I was board and had nothing to do. So I made a book of trash.,https://www.wattpad.com/story/121077819-admin-ivykitpup%27s-art-book,2017-08-29T01:14:41Z,2018-03-12T23:42:28Z,False,35,False,9912,7,Humor,1,English,False,0,"['art', 'iamsoboard', 'stuff']",9,346,1,https://a.wattpad.com/useravatar/a_dam_good_username.128.811050.jpg,We_Are_Trash,a_dam_good_username
86997751,Ghost Boy,"""Can I keep you?""

She just wanted to break the curse that kept the boy prisoner.",https://www.wattpad.com/story/86997751-ghost-boy,2016-10-11T23:47:36Z,2018-03-12T23:42:27Z,False,12,False,58679,6,Fanfiction,1,English,False,1,"['autumn', 'bangtan', 'bangtansonyeondan', 'bighit', 'bts', 'fall', 'halloween', 'hoseok', 'jhope', 'jungkook', 'kimtaehyung', 'kpop', 'spooky', 'taehyung']",462,18559,1694,https://a.wattpad.com/useravatar/aengelic.128.542348.jpg,vee.,aengelic
