,categories,commentCount,completed,copyright,cover,cover_timestamp,createDate,deleted,description,firstPartId,firstPublishedPart.createDate,firstPublishedPart.id,id,language.id,language.name,lastPublishedPart.createDate,lastPublishedPart.id,length,mature,modifyDate,numParts,parts,rating,readCount,tags,title,url,user.avatar,user.fullname,user.name,voteCount
0,"[19, 0]",3,True,1,https://a.wattpad.com/cover/31564959-256-k315465.jpg,2015-01-27T07:37:45Z,2015-01-27T07:36:09Z,False,"""The game is very simple and has only two rules:
1. After 48 hours, only one boy should be alive in this house.
2. The last two boys who are alive should belong to one team.
Good luck my dear boys. We wish you the best of luck in this weekend.
— Your housekeepers.” © 辛辛息息",98875242,2015-01-27T07:39:21Z,98875242,31564959,1,English,2015-01-27T08:11:48Z,98878378,236021,False,2015-01-27T09:08:37Z,25,"[{'id': 98875242, 'title': 'Prologue', 'url': 'https://www.wattpad.com/98875242-48-hours-prologue', 'rating': 3, 'draft': False, 'modifyDate': '2015-01-27T07:39:21Z', 'length': 16197, 'videoId': '', 'photoUrl': '', 'commentCount': 2, 'voteCount': 10, 'readCount': 774}, {'id': 98875625, 'title': 'Chapter 1', 'url': 'https://www.wattpad.com/98875625-48-hours-chapter-1', 'rating': 3, 'draft': False, 'modifyDate': '2015-01-27T07:42:35Z', 'length': 6355, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 5, 'readCount': 191}, {'id': 98875948, 'title': 'Chapter 2', 'url': 'https://www.wattpad.com/98875948-48-hours-chapter-2', 'rating': 3, 'draft': False, 'modifyDate': '2015-01-27T07:44:44Z', 'length': 11381, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 3, 'readCount': 131}, {'id': 98876117, 'title': 'Chapter 3', 'url': 'https://www.wattpad.com/98876117-48-hours-chapter-3', 'rating': 3, 'draft': False, 'modifyDate': '2015-01-27T07:46:32Z', 'length': 7640, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 3, 'readCount': 102}, {'id': 98876254, 'title': 'Chapter 4', 'url': 'https://www.wattpad.com/98876254-48-hours-chapter-4', 'rating': 3, 'draft': False, 'modifyDate': '2015-01-27T07:47:15Z', 'length': 13297, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 3, 'readCount': 114}, {'id': 98876385, 'title': 'Chapter 5', 'url': 'https://www.wattpad.com/98876385-48-hours-chapter-5', 'rating': 3, 'draft': False, 'modifyDate': '2015-01-27T07:48:50Z', 'length': 21528, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 2, 'readCount': 101}, {'id': 98876463, 'title': 'Chapter 6', 'url': 'https://www.wattpad.com/98876463-48-hours-chapter-6', 'rating': 3, 'draft': False, 'modifyDate': '2015-01-27T07:49:41Z', 'length': 9007, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 2, 'readCount': 65}, {'id': 98876538, 'title': 'Chapter 7', 'url': 'https://www.wattpad.com/98876538-48-hours-chapter-7', 'rating': 3, 'draft': False, 'modifyDate': '2015-01-27T07:50:58Z', 'length': 9073, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 2, 'readCount': 77}, {'id': 98876543, 'title': 'Chapter 8', 'url': 'https://www.wattpad.com/98876543-48-hours-chapter-8', 'rating': 3, 'draft': False, 'modifyDate': '2015-01-27T07:52:19Z', 'length': 13785, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 2, 'readCount': 78}, {'id': 98876782, 'title': 'Chapter 9', 'url': 'https://www.wattpad.com/98876782-48-hours-chapter-9', 'rating': 3, 'draft': False, 'modifyDate': '2015-01-27T07:53:22Z', 'length': 9254, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 2, 'readCount': 45}, {'id': 98876867, 'title': 'Chapter 10', 'url': 'https://www.wattpad.com/98876867-48-hours-chapter-10', 'rating': 3, 'draft': False, 'modifyDate': '2015-01-27T07:54:45Z', 'length': 4997, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 2, 'readCount': 56}, {'id': 98876971, 'title': 'Chapter 11', 'url': 'https://www.wattpad.com/98876971-48-hours-chapter-11', 'rating': 3, 'draft': False, 'modifyDate': '2015-01-27T07:55:48Z', 'length': 8535, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 2, 'readCount': 63}, {'id': 98877159, 'title': 'Chapter 12', 'url': 'https://www.wattpad.com/98877159-48-hours-chapter-12', 'rating': 3, 'draft': False, 'modifyDate': '2015-01-27T07:57:54Z', 'length': 7311, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 2, 'readCount': 61}, {'id': 98877175, 'title': 'Chapter 13', 'url': 'https://www.wattpad.com/98877175-48-hours-chapter-13', 'rating': 3, 'draft': False, 'modifyDate': '2015-01-27T07:58:45Z', 'length': 6546, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 2, 'readCount': 65}, {'id': 98877373, 'title': 'Chapter 14', 'url': 'https://www.wattpad.com/98877373-48-hours-chapter-14', 'rating': 3, 'draft': False, 'modifyDate': '2015-01-27T07:59:48Z', 'length': 4638, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 1, 'readCount': 45}, {'id': 98877450, 'title': 'Chapter 15', 'url': 'https://www.wattpad.com/98877450-48-hours-chapter-15', 'rating': 3, 'draft': False, 'modifyDate': '2015-01-27T08:00:56Z', 'length': 20728, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 2, 'readCount': 51}, {'id': 98877559, 'title': 'Chapter 16', 'url': 'https://www.wattpad.com/98877559-48-hours-chapter-16', 'rating': 3, 'draft': False, 'modifyDate': '2015-01-27T08:01:49Z', 'length': 7044, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 1, 'readCount': 53}, {'id': 98877644, 'title': 'Chapter 17', 'url': 'https://www.wattpad.com/98877644-48-hours-chapter-17', 'rating': 3, 'draft': False, 'modifyDate': '2015-01-27T08:02:41Z', 'length': 5467, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 2, 'readCount': 43}, {'id': 98877708, 'title': 'Chapter 18', 'url': 'https://www.wattpad.com/98877708-48-hours-chapter-18', 'rating': 3, 'draft': False, 'modifyDate': '2015-01-27T08:03:27Z', 'length': 5372, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 2, 'readCount': 35}, {'id': 98877781, 'title': 'Chapter 19', 'url': 'https://www.wattpad.com/98877781-48-hours-chapter-19', 'rating': 3, 'draft': False, 'modifyDate': '2015-01-27T08:04:40Z', 'length': 2783, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 2, 'readCount': 33}, {'id': 98877933, 'title': 'Chapter 20', 'url': 'https://www.wattpad.com/98877933-48-hours-chapter-20', 'rating': 3, 'draft': False, 'modifyDate': '2015-01-27T08:06:33Z', 'length': 5290, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 1, 'readCount': 47}, {'id': 98878087, 'title': 'Chapter 21 (Final)', 'url': 'https://www.wattpad.com/98878087-48-hours-chapter-21-final', 'rating': 3, 'draft': False, 'modifyDate': '2015-01-27T08:07:36Z', 'length': 5498, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 1, 'readCount': 82}, {'id': 98878164, 'title': 'Epilogue', 'url': 'https://www.wattpad.com/98878164-48-hours-epilogue', 'rating': 3, 'draft': False, 'modifyDate': '2015-01-27T08:08:40Z', 'length': 2414, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 2, 'readCount': 87}, {'id': 98878270, 'title': 'Final Parse', 'url': 'https://www.wattpad.com/98878270-48-hours-final-parse', 'rating': 3, 'draft': False, 'modifyDate': '2015-01-27T08:09:50Z', 'length': 9058, 'videoId': '', 'photoUrl': '', 'commentCount': 0, 'voteCount': 2, 'readCount': 91}, {'id': 98878378, 'title': 'Extra Chapter', 'url': 'https://www.wattpad.com/98878378-48-hours-extra-chapter', 'rating': 3, 'draft': False, 'modifyDate': '2015-01-27T08:11:48Z', 'length': 22823, 'videoId': '', 'photoUrl': '', 'commentCount': 1, 'voteCount': 3, 'readCount': 175}]",3,2665,"['angst', 'baekhyun', 'chanyeol', 'chen', 'exo', 'exo0t12', 'exok', 'exom', 'forensic', 'kai', 'kris', 'kyungsoo', 'luhan', 'mystery', 'psychologist', 'sehun', 'suho', 'tao', 'xiumin']",48 hours,https://www.wattpad.com/story/31564959-48-hours,https://a.wattpad.com/useravatar/theCinderEllah.128.533016.jpg,jamellah park,theCinderEllah,61
1,"[19, 0]",15,False,0,https://a.wattpad.com/cover/60244735-256-k272225.jpg,2016-01-20T14:43:45Z,2016-01-17T14:04:25Z,False,Hey guys i know you all have celebrity crushes and may this book bring satisfaction for all of your imagines of them,209205020,2016-01-17T14:46:08Z,209210023,60244735,1,English,2016-01-17T14:48:01Z,209205020,2195,False,2016-01-20T14:43:45Z,19,"[{'id': 209205020, 'title': 'Joe Jonas', 'url': 'https://www.wattpad.com/209205020-famous-celebrity-imagines-joe-jonas', 'rating': 0, 'draft': False, 'modifyDate': '2016-01-17T14:48:01Z', 'length': 114, 'videoId': '', 'photoUrl': 'https://d.wattpad.com/story_parts/209205020/images/142a3dbcc264ebfb.jpg', 'commentCount': 2, 'voteCount': 25, 'readCount': 4611}, {'id': 209205029, 'title': 'Harry Styles', 'url': 'https://www.wattpad.com/209205029-famous-celebrity-imagines-harry-styles', 'rating': 0, 'draft': False, 'modifyDate': '2016-01-17T14:47:54Z', 'length': 109, 'videoId': '', 'photoUrl': 'https://d.wattpad.com/story_parts/209205029/images/142a3dc26805f4bc.jpg', 'commentCount': 0, 'voteCount': 17, 'readCount': 2466}, {'id': 209205033, 'title': 'Calum Hood', 'url': 'https://www.wattpad.com/209205033-famous-celebrity-imagines-calum-hood', 'rating': 0, 'draft': False, 'modifyDate': '2016-01-17T14:47:49Z', 'length': 180, 'videoId': '', 'photoUrl': 'https://d.wattpad.com/story_parts/209205033/images/142a3dc4f20bd687.jpg', 'commentCount': 0, 'voteCount': 17, 'readCount': 1994}, {'id': 209205035, 'title': 'Charlie Puth', 'url': 'https://www.wattpad.com/209205035-famous-celebrity-imagines-charlie-puth', 'rating': 0, 'draft': False, 'modifyDate': '2016-01-17T14:47:44Z', 'length': 122, 'videoId': '', 'photoUrl': 'https://d.wattpad.com/story_parts/209205035/images/142a3dc75ccaa471.jpg', 'commentCount': 1, 'voteCount': 34, 'readCount': 2312}, {'id': 209205041, 'title': 'Justin Bieber', 'url': 'https://www.wattpad.com/209205041-famous-celebrity-imagines-justin-bieber', 'rating': 0, 'draft': False, 'modifyDate': '2016-01-17T14:47:38Z', 'length': 124, 'videoId': '', 'photoUrl': 'https://d.wattpad.com/story_parts/209205041/images/142a3dca00c7891f.jpg', 'commentCount': 0, 'voteCount': 15, 'readCount': 1782}, {'id': 209205048, 'title': 'Cody Simpson', 'url': 'https://www.wattpad.com/209205048-famous-celebrity-imagines-cody-simpson', 'rating': 0, 'draft': False, 'modifyDate': '2016-01-17T14:47:32Z', 'length': 128, 'videoId': '', 'photoUrl': 'https://d.wattpad.com/story_parts/209205048/images/142a3dcc3a4fdd64.jpg', 'commentCount': 0, 'voteCount': 12, 'readCount': 1353}, {'id': 209205055, 'title': 'Dean Winchester', 'url': 'https://www.wattpad.com/209205055-famous-celebrity-imagines-dean-winchester', 'rating': 0, 'draft': False, 'modifyDate': '2016-01-17T14:47:27Z', 'length': 92, 'videoId': '', 'photoUrl': 'https://d.wattpad.com/story_parts/209205055/images/142a3dcf4720dd59.jpg', 'commentCount': 3, 'voteCount': 22, 'readCount': 1564}, {'id': 209205062, 'title': 'Luke Hemmings', 'url': 'https://www.wattpad.com/209205062-famous-celebrity-imagines-luke-hemmings', 'rating': 0, 'draft': False, 'modifyDate': '2016-01-17T14:47:21Z', 'length': 75, 'videoId': '', 'photoUrl': 'https://d.wattpad.com/story_parts/209205062/images/142a3dd1d74cc1eb.jpg', 'commentCount': 0, 'voteCount': 19, 'readCount': 1409}, {'id': 209205067, 'title': 'Oscar Isaac', 'url': 'https://www.wattpad.com/209205067-famous-celebrity-imagines-oscar-isaac', 'rating': 0, 'draft': False, 'modifyDate': '2016-01-17T14:47:16Z', 'length': 111, 'videoId': '', 'photoUrl': 'https://d.wattpad.com/story_parts/209205067/images/142a3dd3b7dbe2e7.jpg', 'commentCount': 2, 'voteCount': 15, 'readCount': 1655}, {'id': 209205070, 'title': 'Adam Levine', 'url': 'https://www.wattpad.com/209205070-famous-celebrity-imagines-adam-levine', 'rating': 0, 'draft': False, 'modifyDate': '2016-01-17T14:47:11Z', 'length': 177, 'videoId': '', 'photoUrl': 'https://d.wattpad.com/story_parts/209205070/images/142a3dd59c80b4dc.jpg', 'commentCount': 0, 'voteCount': 18, 'readCount': 1363}, {'id': 209205078, 'title': 'Sam Smith', 'url': 'https://www.wattpad.com/209205078-famous-celebrity-imagines-sam-smith', 'rating': 0, 'draft': False, 'modifyDate': '2016-01-17T14:47:06Z', 'length': 63, 'videoId': '', 'photoUrl': 'https://d.wattpad.com/story_parts/209205078/images/142a3dd94e6d7dba.jpg', 'commentCount': 0, 'voteCount': 10, 'readCount': 1076}, {'id': 209205085, 'title': 'Suho', 'url': 'https://www.wattpad.com/209205085-famous-celebrity-imagines-suho', 'rating': 0, 'draft': False, 'modifyDate': '2016-01-17T14:47:00Z', 'length': 92, 'videoId': '', 'photoUrl': 'https://d.wattpad.com/story_parts/209205085/images/142a3de591bd7168.jpg', 'commentCount': 0, 'voteCount': 9, 'readCount': 1016}, {'id': 209205091, 'title': 'Sehun', 'url': 'https://www.wattpad.com/209205091-famous-celebrity-imagines-sehun', 'rating': 0, 'draft': False, 'modifyDate': '2016-01-18T15:24:09Z', 'length': 154, 'videoId': '', 'photoUrl': 'https://d.wattpad.com/story_parts/209205091/images/142a3de9ae47d9e9.jpg', 'commentCount': 0, 'voteCount': 8, 'readCount': 897}, {'id': 209205097, 'title': 'Jonny Gray', 'url': 'https://www.wattpad.com/209205097-famous-celebrity-imagines-jonny-gray', 'rating': 0, 'draft': False, 'modifyDate': '2016-01-17T14:46:50Z', 'length': 124, 'videoId': '', 'photoUrl': 'https://d.wattpad.com/story_parts/209205097/images/142a3deb7cee9ce6.jpg', 'commentCount': 1, 'voteCount': 14, 'readCount': 1083}, {'id': 209205716, 'title': 'Zac Efron', 'url': 'https://www.wattpad.com/209205716-famous-celebrity-imagines-zac-efron', 'rating': 0, 'draft': False, 'modifyDate': '2016-01-18T15:24:10Z', 'length': 137, 'videoId': '', 'photoUrl': 'https://d.wattpad.com/story_parts/209205716/images/142a3dee22b50d2f.jpg', 'commentCount': 0, 'voteCount': 34, 'readCount': 1863}, {'id': 209206725, 'title': 'Daniel Radcliffe', 'url': 'https://www.wattpad.com/209206725-famous-celebrity-imagines-daniel-radcliffe', 'rating': 0, 'draft': False, 'modifyDate': '2016-01-17T14:46:39Z', 'length': 85, 'videoId': '', 'photoUrl': 'https://d.wattpad.com/story_parts/209206725/images/142a3df009a8c22c.jpg', 'commentCount': 3, 'voteCount': 15, 'readCount': 1299}, {'id': 209207754, 'title': 'Channing Tatum', 'url': 'https://www.wattpad.com/209207754-famous-celebrity-imagines-channing-tatum', 'rating': 0, 'draft': False, 'modifyDate': '2016-01-18T15:24:11Z', 'length': 147, 'videoId': '', 'photoUrl': 'https://d.wattpad.com/story_parts/209207754/images/142a3df1e0897435.jpg', 'commentCount': 1, 'voteCount': 31, 'readCount': 1851}, {'id': 209208714, 'title': 'Andrew Garfield', 'url': 'https://www.wattpad.com/209208714-famous-celebrity-imagines-andrew-garfield', 'rating': 0, 'draft': False, 'modifyDate': '2016-01-17T14:46:19Z', 'length': 88, 'videoId': '', 'photoUrl': 'https://d.wattpad.com/story_parts/209208714/images/142a3df46cbbcacb.jpg', 'commentCount': 1, 'voteCount': 22, 'readCount': 1416}, {'id': 209210023, 'title': 'Bradley Simpson', 'url': 'https://www.wattpad.com/209210023-famous-celebrity-imagines-bradley-simpson', 'rating': 0, 'draft': False, 'modifyDate': '2016-01-17T14:46:08Z', 'length': 73, 'videoId': '', 'photoUrl': 'https://d.wattpad.com/story_parts/209210023/images/142a3df68a26d91a.jpg', 'commentCount': 1, 'voteCount': 16, 'readCount': 1206}]",0,32216,[],Famous Celebrity Imagines,https://www.wattpad.com/story/60244735-famous-celebrity-imagines,https://a.wattpad.com/useravatar/imarcore.128.398501.jpg,JayShree,imarcore,353
2,"[19, 0]",473,False,1,https://a.wattpad.com/cover/65553467-256-k668164.jpg,2016-03-11T11:49:24Z,2016-03-11T11:48:36Z,False,"Hi guys! This is my story so hope you like it.
Imagine that Lucky is taller than AC

Meet Andree Camille Bonifacio a.k.a Ac. She is great at dancing and she have a bestfriend which is a boy named Reyond Lucky Ancheta or Lucky for short.
AC is kind,smart,talented,beautiful. To make it short, she is almost perfect.

Meet Reyond Lucky Ancheta or Lucky for short. He is also great at dancing that's why him and AC are partners at dancing.
He is kind,handsome,talented and smart like AC.

They both promise to each other that they will never leave each other and not to hide any secrets from each other.

But if one day,both of them realized that they love each other?

Will they hide it from each other or tell it to one another?

Will they still remain their friendship or forget about each other?

Find out if they still remain
 their friendship.



Read the story.*^▁^*♥",230626012,2016-03-13T05:22:12Z,230626012,65553467,1,English,2016-05-23T14:35:41Z,261007900,52844,False,2016-06-19T12:46:41Z,28,"[{'id': 230626012, 'title': 'Chapter 1', 'url': 'https://www.wattpad.com/230626012-i%27m-inlove-with-my-bestfriend-chapter-1', 'rating': 0, 'draft': False, 'modifyDate': '2016-03-14T06:07:28Z', 'length': 1755, 'videoId': '', 'photoUrl': '', 'commentCount': 36, 'voteCount': 264, 'readCount': 10299}, {'id': 231381843, 'title': 'Chapter 2', 'url': 'https://www.wattpad.com/231381843-i%27m-inlove-with-my-bestfriend-chapter-2', 'rating': 0, 'draft': False, 'modifyDate': '2016-03-13T05:54:38Z', 'length': 1717, 'videoId': '', 'photoUrl': '', 'commentCount': 3, 'voteCount': 144, 'readCount': 5063}, {'id': 231455764, 'title': 'Chapter 3', 'url': 'https://www.wattpad.com/231455764-i%27m-inlove-with-my-bestfriend-chapter-3', 'rating': 0, 'draft': False, 'modifyDate': '2016-03-13T13:15:28Z', 'length': 2216, 'videoId': 'xxIr3dbOJxU', 'photoUrl': '', 'commentCount': 6, 'voteCount': 136, 'readCount': 4285}, {'id': 231501477, 'title': 'Chapter 4', 'url': 'https://www.wattpad.com/231501477-i%27m-inlove-with-my-bestfriend-chapter-4', 'rating': 0, 'draft': False, 'modifyDate': '2016-03-14T07:36:58Z', 'length': 899, 'videoId': '', 'photoUrl': '', 'commentCount': 14, 'voteCount': 120, 'readCount': 3406}, {'id': 231844987, 'title': 'Chapter 5', 'url': 'https://www.wattpad.com/231844987-i%27m-inlove-with-my-bestfriend-chapter-5', 'rating': 0, 'draft': False, 'modifyDate': '2016-03-14T06:31:27Z', 'length': 1915, 'videoId': '', 'photoUrl': '', 'commentCount': 13, 'voteCount': 126, 'readCount': 3340}, {'id': 231859283, 'title': 'Chapter 6', 'url': 'https://www.wattpad.com/231859283-i%27m-inlove-with-my-bestfriend-chapter-6', 'rating': 0, 'draft': False, 'modifyDate': '2016-03-14T10:07:09Z', 'length': 1723, 'videoId': '', 'photoUrl': '', 'commentCount': 12, 'voteCount': 152, 'readCount': 3207}, {'id': 232040056, 'title': 'Chapter 7 ', 'url': 'https://www.wattpad.com/232040056-i%27m-inlove-with-my-bestfriend-chapter-7', 'rating': 0, 'draft': False, 'modifyDate': '2016-03-14T20:41:10Z', 'length': 1883, 'videoId': '', 'photoUrl': '', 'commentCount': 7, 'voteCount': 117, 'readCount': 3186}, {'id': 232187753, 'title': 'Chapter 8', 'url': 'https://www.wattpad.com/232187753-i%27m-inlove-with-my-bestfriend-chapter-8', 'rating': 0, 'draft': False, 'modifyDate': '2016-03-15T10:23:36Z', 'length': 1819, 'videoId': '', 'photoUrl': '', 'commentCount': 6, 'voteCount': 114, 'readCount': 2892}, {'id': 232258482, 'title': 'Shout Out', 'url': 'https://www.wattpad.com/232258482-i%27m-inlove-with-my-bestfriend-shout-out', 'rating': 0, 'draft': False, 'modifyDate': '2016-03-15T11:02:27Z', 'length': 633, 'videoId': '', 'photoUrl': '', 'commentCount': 6, 'voteCount': 113, 'readCount': 2560}, {'id': 232277197, 'title': 'Chapter 9', 'url': 'https://www.wattpad.com/232277197-i%27m-inlove-with-my-bestfriend-chapter-9', 'rating': 0, 'draft': False, 'modifyDate': '2016-03-16T06:10:23Z', 'length': 2149, 'videoId': '', 'photoUrl': '', 'commentCount': 15, 'voteCount': 115, 'readCount': 2842}, {'id': 232815720, 'title': 'Chapter 10', 'url': 'https://www.wattpad.com/232815720-i%27m-inlove-with-my-bestfriend-chapter-10', 'rating': 0, 'draft': False, 'modifyDate': '2016-03-17T21:09:22Z', 'length': 1611, 'videoId': '_zLW8xb7N7E', 'photoUrl': '', 'commentCount': 6, 'voteCount': 109, 'readCount': 2626}, {'id': 232987695, 'title': 'Chapter 11', 'url': 'https://www.wattpad.com/232987695-i%27m-inlove-with-my-bestfriend-chapter-11', 'rating': 0, 'draft': False, 'modifyDate': '2016-03-17T10:40:25Z', 'length': 1657, 'videoId': '', 'photoUrl': '', 'commentCount': 5, 'voteCount': 108, 'readCount': 2602}, {'id': 232996300, 'title': 'Chapter 12', 'url': 'https://www.wattpad.com/232996300-i%27m-inlove-with-my-bestfriend-chapter-12', 'rating': 0, 'draft': False, 'modifyDate': '2016-03-17T13:30:43Z', 'length': 1820, 'videoId': '', 'photoUrl': '', 'commentCount': 15, 'voteCount': 117, 'readCount': 2694}, {'id': 233162337, 'title': 'Chapter 13', 'url': 'https://www.wattpad.com/233162337-i%27m-inlove-with-my-bestfriend-chapter-13', 'rating': 0, 'draft': False, 'modifyDate': '2016-03-18T22:16:50Z', 'length': 1676, 'videoId': '', 'photoUrl': '', 'commentCount': 16, 'voteCount': 102, 'readCount': 2692}, {'id': 233782780, 'title': 'Away from him?', 'url': 'https://www.wattpad.com/233782780-i%27m-inlove-with-my-bestfriend-away-from-him', 'rating': 0, 'draft': False, 'modifyDate': '2016-03-20T02:30:08Z', 'length': 3439, 'videoId': '', 'photoUrl': '', 'commentCount': 18, 'voteCount': 112, 'readCount': 2753}, {'id': 234102041, 'title': 'Hospital', 'url': 'https://www.wattpad.com/234102041-i%27m-inlove-with-my-bestfriend-hospital', 'rating': 0, 'draft': False, 'modifyDate': '2016-03-20T07:30:22Z', 'length': 2153, 'videoId': '', 'photoUrl': '', 'commentCount': 52, 'voteCount': 137, 'readCount': 3117}, {'id': 234189038, 'title': 'Apologize', 'url': 'https://www.wattpad.com/234189038-i%27m-inlove-with-my-bestfriend-apologize', 'rating': 0, 'draft': False, 'modifyDate': '2016-04-01T09:02:33Z', 'length': 2617, 'videoId': '', 'photoUrl': '', 'commentCount': 6, 'voteCount': 100, 'readCount': 2433}, {'id': 236658629, 'title': 'Sleeping beside each other', 'url': 'https://www.wattpad.com/236658629-i%27m-inlove-with-my-bestfriend-sleeping-beside-each', 'rating': 0, 'draft': False, 'modifyDate': '2016-04-01T09:02:44Z', 'length': 1992, 'videoId': 'HDoK1h7Bz_I', 'photoUrl': '', 'commentCount': 28, 'voteCount': 115, 'readCount': 2776}, {'id': 243682184, 'title': 'Discharge/Bonding/Another character', 'url': 'https://www.wattpad.com/243682184-i%27m-inlove-with-my-bestfriend-discharge-bonding', 'rating': 0, 'draft': False, 'modifyDate': '2016-04-14T04:34:44Z', 'length': 1995, 'videoId': '', 'photoUrl': '', 'commentCount': 13, 'voteCount': 94, 'readCount': 2482}, {'id': 244732105, 'title': 'Playing Different Sports in the same court.', 'url': 'https://www.wattpad.com/244732105-i%27m-inlove-with-my-bestfriend-playing-different', 'rating': 0, 'draft': False, 'modifyDate': '2016-04-19T20:58:28Z', 'length': 4806, 'videoId': 'ypit0NcNV-8', 'photoUrl': 'https://d.wattpad.com/story_parts/244732105/images/14451f656f2c11fd.jpg', 'commentCount': 0, 'voteCount': 84, 'readCount': 2230}, {'id': 246883517, 'title': '17.4K READS', 'url': 'https://www.wattpad.com/246883517-i%27m-inlove-with-my-bestfriend-17-4k-reads', 'rating': 0, 'draft': False, 'modifyDate': '2016-04-19T13:58:39Z', 'length': 282, 'videoId': '', 'photoUrl': '', 'commentCount': 1, 'voteCount': 67, 'readCount': 1635}, {'id': 246885098, 'title': 'Why did you come back?', 'url': 'https://www.wattpad.com/246885098-i%27m-inlove-with-my-bestfriend-why-did-you-come', 'rating': 0, 'draft': False, 'modifyDate': '2016-04-19T13:58:47Z', 'length': 3109, 'videoId': '', 'photoUrl': '', 'commentCount': 5, 'voteCount': 80, 'readCount': 2188}, {'id': 247259457, 'title': 'Hiring for another character', 'url': 'https://www.wattpad.com/247259457-i%27m-inlove-with-my-bestfriend-hiring-for-another', 'rating': 0, 'draft': False, 'modifyDate': '2016-04-21T12:00:49Z', 'length': 349, 'videoId': '', 'photoUrl': '', 'commentCount': 54, 'voteCount': 68, 'readCount': 2046}, {'id': 250001708, 'title': 'Back To School', 'url': 'https://www.wattpad.com/250001708-i%27m-inlove-with-my-bestfriend-back-to-school', 'rating': 0, 'draft': False, 'modifyDate': '2016-05-13T12:44:12Z', 'length': 3019, 'videoId': '', 'photoUrl': '', 'commentCount': 20, 'voteCount': 87, 'readCount': 1586}, {'id': 257418794, 'title': 'Not An Update', 'url': 'https://www.wattpad.com/257418794-i%27m-inlove-with-my-bestfriend-not-an-update', 'rating': 0, 'draft': False, 'modifyDate': '2016-05-15T14:11:05Z', 'length': 462, 'videoId': '', 'photoUrl': '', 'commentCount': 15, 'voteCount': 83, 'readCount': 1177}, {'id': 257563237, 'title': 'New Friends', 'url': 'https://www.wattpad.com/257563237-i%27m-inlove-with-my-bestfriend-new-friends', 'rating': 0, 'draft': False, 'modifyDate': '2016-05-15T14:41:50Z', 'length': 2317, 'videoId': '', 'photoUrl': '', 'commentCount': 23, 'voteCount': 84, 'readCount': 1501}, {'id': 258374470, 'title': 'Waltz Dance Practice.', 'url': 'https://www.wattpad.com/258374470-i%27m-inlove-with-my-bestfriend-waltz-dance-practice', 'rating': 0, 'draft': False, 'modifyDate': '2016-05-17T13:50:29Z', 'length': 2025, 'videoId': '', 'photoUrl': '', 'commentCount': 32, 'voteCount': 92, 'readCount': 1595}, {'id': 261007900, 'title': 'Hiring another character', 'url': 'https://www.wattpad.com/261007900-i%27m-inlove-with-my-bestfriend-hiring-another', 'rating': 0, 'draft': False, 'modifyDate': '2016-06-19T12:39:31Z', 'length': 806, 'videoId': '', 'photoUrl': '', 'commentCount': 46, 'voteCount': 64, 'readCount': 1922}]",0,81135,"['fanfiction', 'lacers', 'lucky', 'luckyaces', 'reyondree']",I'm Inlove With My Bestfriend,https://www.wattpad.com/story/65553467-i%27m-inlove-with-my-bestfriend,https://a.wattpad.com/useravatar/EXOFAN88OT12BACON.128.157148.jpg,Mhykaela Louise Freino,EXOFAN88OT12BACON,3104
